DataLine	qPCRFile	Assay	SpikeSet	Date Performed	LabNotebook	QuantstudioFileName	KitsAnalyzed	NKits	HighestSTD	qPCRefficiency	rsquare	slope	DroppedDatapoints	STDequation	Well	Well Position	PeakCheck	Sample Name	Target Name	CT_original	Ct Mean	Ct SD	CT_checked	VariableKit	VariableSampleType	VariableAssay	VariableSpikeSet	VariableCT_checked	LogCopy	BacktransfCopy2uLRXN	Intercept	Slope	STDequation2	Kit_SampleType	NucleicAcid	 InputSampleVolume(uL) 	ElutionVolume(uL)	MilkEquivalentDNAuL	CopiesperuLDNA	CopiespermLofMilk	LogCopiespermLofMilk
1365	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	40	D4	Correct	COREDNA-Third-4-InoculatedMilk-3	Listeria_rpoB	24.32413292	24.0816803	0.342879772	24.32413292	COREDNA	InoculatedMilk	Listeria monocytogenes	Third	24.32413292	4.473091158	29722.9	52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	14861.45	6687652.5	6.825273698
659	22018-05-30ListeriaDNA	Listeria monocytogenes	Second	Wed May 30 00:00:00 EDT 2018	113	22018-05-30ListeriaDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	18300000	0.471265122	0.932234	-5.9633514	Yes-STD4/5-peak	CT = 50.662602 - 5.9633514*LogCop	38	D2	Correct	COREDNA-6-InoculatedMilk-2	Listeria_rpoB	24.36374664	24.47525406	0.157693952	24.36374664	COREDNA	InoculatedMilk	Listeria monocytogenes	Second	24.36374664	4.410079768	25708.68	50.662602	-5.9633514	CT = 50.662602 - 5.9633514*LogCop	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	12854.34	5784453	6.762262297
671	22018-05-30ListeriaDNA	Listeria monocytogenes	Second	Wed May 30 00:00:00 EDT 2018	113	22018-05-30ListeriaDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	18300000	0.471265122	0.932234	-5.9633514	Yes-STD4/5-peak	CT = 50.662602 - 5.9633514*LogCop	50	E2	Correct	COREDNA-7-InoculatedMilk-3	Listeria_rpoB	24.56809044	24.24767876	0.453130543	24.56809044	COREDNA	InoculatedMilk	Listeria monocytogenes	Second	24.56809044	4.375813165	23758.18	50.662602	-5.9633514	CT = 50.662602 - 5.9633514*LogCop	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	11879.09	5345590.5	6.727995686
658	22018-05-30ListeriaDNA	Listeria monocytogenes	Second	Wed May 30 00:00:00 EDT 2018	113	22018-05-30ListeriaDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	18300000	0.471265122	0.932234	-5.9633514	Yes-STD4/5-peak	CT = 50.662602 - 5.9633514*LogCop	37	D1	Correct	COREDNA-6-InoculatedMilk-2	Listeria_rpoB	24.58675957	24.47525406	0.157693952	24.58675957	COREDNA	InoculatedMilk	Listeria monocytogenes	Second	24.58675957	4.372682521	23587.53	50.662602	-5.9633514	CT = 50.662602 - 5.9633514*LogCop	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	11793.765	5307194.25	6.724864984
1431	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	15	B3	Correct	COREDNA-First-2-InoculatedMilk-1	Bacillus_rpoB	24.71042252	24.85834503	0.209195375	24.71042252	COREDNA	InoculatedMilk	Bacillus wiedmannii	First	24.71042252	3.836042096	6855.55	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	3427.775	1542498.75	6.188224821
1444	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	40	D4	Correct	COREDNA-First-4-InoculatedMilk-3	Bacillus_rpoB	24.72860146	24.82468414	0.135882795	24.72860146	COREDNA	InoculatedMilk	Bacillus wiedmannii	First	24.72860146	3.832024651	6792.42	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	3396.21	1528294.5	6.18420705
647	22018-05-30ListeriaDNA	Listeria monocytogenes	Second	Wed May 30 00:00:00 EDT 2018	113	22018-05-30ListeriaDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	18300000	0.471265122	0.932234	-5.9633514	Yes-STD4/5-peak	CT = 50.662602 - 5.9633514*LogCop	26	C2	Correct	COREDNA-5-InoculatedMilk-1	Listeria_rpoB	24.80451775	24.328022	0.673866749	24.80451775	COREDNA	InoculatedMilk	Listeria monocytogenes	Second	24.80451775	4.336166447	21685.35	50.662602	-5.9633514	CT = 50.662602 - 5.9633514*LogCop	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	10842.675	4879203.75	6.688348954
1443	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	39	D3	Correct	COREDNA-First-4-InoculatedMilk-3	Bacillus_rpoB	24.92076874	24.82468414	0.135882795	24.92076874	COREDNA	InoculatedMilk	Bacillus wiedmannii	First	24.92076874	3.789556743	6159.66	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	3079.83	1385923.5	6.141739259
1432	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	16	B4	Correct	COREDNA-First-2-InoculatedMilk-1	Bacillus_rpoB	25.00626945	24.85834503	0.209195375	25.00626945	COREDNA	InoculatedMilk	Bacillus wiedmannii	First	25.00626945	3.770661557	5897.41	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	2948.705	1326917.25	6.12284384
1438	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	28	C4	Correct	COREDNA-First-3-InoculatedMilk-2	Bacillus_rpoB	25.1409359	25.28208923	0.199619606	25.1409359	COREDNA	InoculatedMilk	Bacillus wiedmannii	First	25.1409359	3.740901017	5506.82	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	2753.41	1239034.5	6.093083399
1669	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	15	B3	Correct	COREDNA-Third-2-InoculatedMilk-1	Salmonella_rpoB	25.3604641	26.15968704	1.130273223	25.3604641	COREDNA	InoculatedMilk	Salmonella sp.	Third	25.3604641	4.206927178	16103.76	47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	8051.88	3623346	6.559109808
1913	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	40	D4	Correct	COREDNA-First-4-InoculatedMilk-3	Mycobacterium_rpoB	25.38893318	25.43539429	0.065704577	25.38893318	COREDNA	InoculatedMilk	Mycobacterium smegmatis	First	25.38893318	4.106587264	12781.66	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	6390.83	2875873.5	6.458769779
1681	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	27	C3	Correct	COREDNA-Third-3-InoculatedMilk-2	Salmonella_rpoB	25.4022007	26.0773716	0.954835832	25.4022007	COREDNA	InoculatedMilk	Salmonella sp.	Third	25.4022007	4.199098801	15816.08	47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	7908.04	3558618	6.551281371
1437	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	27	C3	Correct	COREDNA-First-3-InoculatedMilk-2	Bacillus_rpoB	25.42324066	25.28208923	0.199619606	25.42324066	COREDNA	InoculatedMilk	Bacillus wiedmannii	First	25.42324066	3.678513224	4769.94	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	2384.97	1073236.5	6.030695434
1912	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	39	D3	Correct	COREDNA-First-4-InoculatedMilk-3	Mycobacterium_rpoB	25.48185349	25.43539429	0.065704577	25.48185349	COREDNA	InoculatedMilk	Mycobacterium smegmatis	First	25.48185349	4.088136418	12250.01	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	6125.005	2756252.25	6.440318961
1900	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	15	B3	Correct	COREDNA-First-2-InoculatedMilk-1	Mycobacterium_rpoB	25.61288261	25.66713905	0.076730192	25.61288261	COREDNA	InoculatedMilk	Mycobacterium smegmatis	First	25.61288261	4.062118442	11537.68	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	5768.84	2595978	6.414301008
1901	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	16	B4	Correct	COREDNA-First-2-InoculatedMilk-1	Mycobacterium_rpoB	25.72139549	25.66713905	0.076730192	25.72139549	COREDNA	InoculatedMilk	Mycobacterium smegmatis	First	25.72139549	4.040571436	10979.22	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	5489.61	2470324.5	6.392754006
1907	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	28	C4	Correct	COREDNA-First-3-InoculatedMilk-2	Mycobacterium_rpoB	25.77456284	25.79624939	0.030670768	25.77456284	COREDNA	InoculatedMilk	Mycobacterium smegmatis	First	25.77456284	4.03001419	10715.54	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	5357.77	2410996.5	6.38219658
1906	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	27	C3	Correct	COREDNA-First-3-InoculatedMilk-2	Mycobacterium_rpoB	25.81793785	25.79624939	0.030670768	25.81793785	COREDNA	InoculatedMilk	Mycobacterium smegmatis	First	25.81793785	4.021401372	10505.13	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	5252.565	2363654.25	6.373583949
1693	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	39	D3	Correct	COREDNA-Third-4-InoculatedMilk-3	Salmonella_rpoB	26.10864067	26.68743515	0.818537652	26.10864067	COREDNA	InoculatedMilk	Salmonella sp.	Third	26.10864067	4.066594515	11657.21	47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	5828.605	2622872.25	6.418777138
1682	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	28	C4	Correct	COREDNA-Third-3-InoculatedMilk-2	Salmonella_rpoB	26.7525425	26.0773716	0.954835832	26.7525425	COREDNA	InoculatedMilk	Salmonella sp.	Third	26.7525425	3.945820275	8827.15	47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	4413.575	1986108.75	6.298003025
1670	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	16	B4	Correct	COREDNA-Third-2-InoculatedMilk-1	Salmonella_rpoB	26.9589119	26.15968704	1.130273223	26.9589119	COREDNA	InoculatedMilk	Salmonella sp.	Third	26.9589119	3.907112344	8074.44	47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	4037.22	1816749	6.25929493
1772	2018-08-03Myco-Salmonella	Salmonella sp.	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	2210000	0.505600856	0.989	-5.62715	No	CT = 48.022247 - 5.62715*HighetsSTD	45	D9	Correct	COREDNA-First-4-InoculatedMilk-3	Salmonella_rpoB	27.08006287	27.31234741	0.328498602	27.08006287	COREDNA	InoculatedMilk	Salmonella sp.	First	27.08006287	3.721632466	5267.84	48.022247	-5.62715	CT = 48.022247 - 5.62715*HighetsSTD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	2633.92	1185264	6.073815094
1760	2018-08-03Myco-Salmonella	Salmonella sp.	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	2210000	0.505600856	0.989	-5.62715	No	CT = 48.022247 - 5.62715*HighetsSTD	21	B9	Correct	COREDNA-First-2-InoculatedMilk-1	Salmonella_rpoB	27.17130852	27.3906765	0.310233176	27.17130852	COREDNA	InoculatedMilk	Salmonella sp.	First	27.17130852	3.705417215	5074.78	48.022247	-5.62715	CT = 48.022247 - 5.62715*HighetsSTD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	2537.39	1141825.5	6.057599738
1694	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	40	D4	Correct	COREDNA-Third-4-InoculatedMilk-3	Salmonella_rpoB	27.26622772	26.68743515	0.818537652	27.26622772	COREDNA	InoculatedMilk	Salmonella sp.	Third	27.26622772	3.849470271	7070.83	47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	3535.415	1590936.75	6.201652914
1767	2018-08-03Myco-Salmonella	Salmonella sp.	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	2210000	0.505600856	0.989	-5.62715	No	CT = 48.022247 - 5.62715*HighetsSTD	34	C10	Correct	COREDNA-First-3-InoculatedMilk-2	Salmonella_rpoB	27.40391922	27.41312218	0.013014947	27.40391922	COREDNA	InoculatedMilk	Salmonella sp.	First	27.40391922	3.664080001	4614.03	48.022247	-5.62715	CT = 48.022247 - 5.62715*HighetsSTD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	2307.015	1038156.75	6.016262932
1766	2018-08-03Myco-Salmonella	Salmonella sp.	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	2210000	0.505600856	0.989	-5.62715	No	CT = 48.022247 - 5.62715*HighetsSTD	33	C9	Correct	COREDNA-First-3-InoculatedMilk-2	Salmonella_rpoB	27.42232513	27.41312218	0.013014947	27.42232513	COREDNA	InoculatedMilk	Salmonella sp.	First	27.42232513	3.660809089	4579.41	48.022247	-5.62715	CT = 48.022247 - 5.62715*HighetsSTD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	2289.705	1030367.25	6.012992046
1773	2018-08-03Myco-Salmonella	Salmonella sp.	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	2210000	0.505600856	0.989	-5.62715	No	CT = 48.022247 - 5.62715*HighetsSTD	46	D10	Correct	COREDNA-First-4-InoculatedMilk-3	Salmonella_rpoB	27.54463005	27.31234741	0.328498602	27.54463005	COREDNA	InoculatedMilk	Salmonella sp.	First	27.54463005	3.6390743	4355.86	48.022247	-5.62715	CT = 48.022247 - 5.62715*HighetsSTD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	2177.93	980068.5	5.991256431
1761	2018-08-03Myco-Salmonella	Salmonella sp.	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	2210000	0.505600856	0.989	-5.62715	No	CT = 48.022247 - 5.62715*HighetsSTD	22	B10	Correct	COREDNA-First-2-InoculatedMilk-1	Salmonella_rpoB	27.61004448	27.3906765	0.310233176	27.61004448	COREDNA	InoculatedMilk	Salmonella sp.	First	27.61004448	3.627449512	4240.82	48.022247	-5.62715	CT = 48.022247 - 5.62715*HighetsSTD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	2120.41	954184.5	5.979632357
1481	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	46	D10	Correct	COREDNA-First-4-InoculatedMilk-3	Listeria_rpoB	31.9527874	32.1852951	0.328816891	31.9527874	COREDNA	InoculatedMilk	Listeria monocytogenes	First	31.9527874	2.733685086	541.61	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	270.805	121862.25	5.085869192
1468	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	21	B9	Correct	COREDNA-First-2-InoculatedMilk-1	Listeria_rpoB	32.15134811	32.38396454	0.328966618	32.15134811	COREDNA	InoculatedMilk	Listeria monocytogenes	First	32.15134811	2.69209298	492.14	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	246.07	110731.5	5.044271183
1474	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	33	C9	Correct	COREDNA-First-3-InoculatedMilk-2	Listeria_rpoB	32.24965668	32.57382202	0.458439022	32.24965668	COREDNA	InoculatedMilk	Listeria monocytogenes	First	32.24965668	2.671500487	469.35	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	234.675	105603.75	5.02367934
1480	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	45	D9	Correct	COREDNA-First-4-InoculatedMilk-3	Listeria_rpoB	32.41780472	32.1852951	0.328816891	32.41780472	COREDNA	InoculatedMilk	Listeria monocytogenes	First	32.41780472	2.636278861	432.79	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	216.395	97377.75	4.988459736
1469	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	22	B10	Correct	COREDNA-First-2-InoculatedMilk-1	Listeria_rpoB	32.61657715	32.38396454	0.328966618	32.61657715	COREDNA	InoculatedMilk	Listeria monocytogenes	First	32.61657715	2.594642407	393.23	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	196.615	88476.75	4.946829161
1475	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	34	C10	Correct	COREDNA-First-3-InoculatedMilk-2	Listeria_rpoB	32.89798737	32.57382202	0.458439022	32.89798737	COREDNA	InoculatedMilk	Listeria monocytogenes	First	32.89798737	2.535695985	343.32	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	171.66	77247	4.887881622
1513	2018-08-02Total16SFULL	Total Bacterial DNA	Third	Thu Aug 02 00:00:00 EDT 2018	138	2018-08-02Total16SFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	52300000	0.799495885	0.948915	-3.91925	No	CT = 40.92241 -3.91925*LogCopy	17	B5	NA	COREDNA-Third-2-InoculatedMilk-1	TotalBact16S	17.8917408	22.04242706	5.869957924	17.8917408	COREDNA	InoculatedMilk	Total Bacterial DNA	Third	17.8917408	5.876295006	752133.63	40.92241	-3.91925	CT = 40.92241 -3.91925*LogCopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	376066.815	169230066.8	8.228477526
767	22018-05-31TotalBact	Total Bacterial DNA	Second	Thu May 31 00:00:00 EDT 2018	115	22018-05-31TotalBact	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	103000000	0.984960974	0.992127	-3.3585	No	CT = 35.569614 - 3.3585*logcopy	49	E1	NA	COREDNA-7-InoculatedMilk-3	TotalBact16S	18.21663284	18.32358551	0.151255265	18.21663284	COREDNA	InoculatedMilk	Total Bacterial DNA	Second	18.21663284	5.16688437	146853.52	35.569614	-3.3585	CT = 35.569614 - 3.3585*logcopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	73426.76	33042042	7.519066879
755	22018-05-31TotalBact	Total Bacterial DNA	Second	Thu May 31 00:00:00 EDT 2018	115	22018-05-31TotalBact	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	103000000	0.984960974	0.992127	-3.3585	No	CT = 35.569614 - 3.3585*logcopy	37	D1	NA	COREDNA-6-InoculatedMilk-2	TotalBact16S	18.27218246	18.29063416	0.026095981	18.27218246	COREDNA	InoculatedMilk	Total Bacterial DNA	Second	18.27218246	5.150344361	141365.8	35.569614	-3.3585	CT = 35.569614 - 3.3585*logcopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	70682.9	31807305	7.502526873
744	22018-05-31TotalBact	Total Bacterial DNA	Second	Thu May 31 00:00:00 EDT 2018	115	22018-05-31TotalBact	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	103000000	0.984960974	0.992127	-3.3585	No	CT = 35.569614 - 3.3585*logcopy	26	C2	NA	COREDNA-5-InoculatedMilk-1	TotalBact16S	18.29821968	18.32012939	0.030983666	18.29821968	COREDNA	InoculatedMilk	Total Bacterial DNA	Second	18.29821968	5.142591728	138864.66	35.569614	-3.3585	CT = 35.569614 - 3.3585*logcopy	COREDNA_InoculatedMilk	DNA/RNAmix	200	90	2.222222222	69432.33	31244548.5	7.494774253
